TP1,ZFT,ECH,PER,NDEP,T1,T2,T3,T4,T5,T6,T7,T8,T8A,T8B,T9,T10,T11,T8C,TOIS,TDIS,TDIP,DP1,ZFD,D2A,D2B,D3,D4,D5A,D5B,D6,D7,D8,D9,D10,MODP,MOIP,DOIB,DIST,DISP,PP1,ZFP,JOUR,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P14,P15,DP15,P16,P17,P18,P18A,P19,P20,P21,P22,P23,P24,P25,P26,COEP,P12A,P24A,P24B,MP1,ZFM,DATE,M1,M2,M3,M4,M5,M6,M7A,M8A,M9A,M10A,M11A,M12A,M13A,M7B,M8B,M9B,M10B,M11B,M12B,M13B,M7C,M8C,M9C,M10C,M11C,M12C,M13C,M7D,M8D,M9D,M10D,M11D,M12D,M13D,M14,M15A,M16A,M17A,M18A,M19A,M20A,M15B,M16B,M17B,M18B,M19B,M20B,M15C,M16C,M17C,M18C,M19C,M20C,M15D,M16D,M17D,M18D,M19D,M20D,M21,M22,M23,COEM,M24-1,M24-2,M12BIS,OP1,ZFO,O1A,O1B,O1C,O1D,O1E,O1F,O1G,O2,O3A,O3B,O3C,O3D,O3E,O3F,O3G,O3H,O3I,O4,O5A,O5B,O5C,O5D,O5E,O5F,O5G,O6A,O6B,O6C,O7A,O7B,O7C,O8A,O8B,O8C,COO2,O5H,O5I,O9,O10-1,O10-2,O11,O12-1,O12-2,O13,O14-1,O14-2,O14-3,O15,O16,O17-1,O17-2,O17-3,O18-1,O18-2,O18-3,O19-1,O19-2,O19-3,O20,O21,O22-1,O22-2,O23,O24-1,O24-2,O24-3,O25-1,O25-2,O26,O2B,O27-1,O27-2,O27-3,O28-1,O28-2,O29-1,O29-2,O30,O31,O32A,O33,O34,O35-1,O35-2
4,232751,10,3,5,1,0,22,234004,232751,0,,,,,,,,,3370,4630,4630,3,232751,52,,234004,1740,1,,,232751,1820,40,1,22,22,3370,4630,4630,2,232751,2,1,1,3,16,1.0,1.0,3.0,0.0,5.0,0.0,85.0,4.0,2.0,234002.0,3371,,,,,1.0,4.0,5.0,5.0,1.0,5.0,1.0,,45.87415,,5.0,,1,232751,15102014,2,3,1,4.0,1,2,1.0,3.0,2007.0,12.0,1.0,1.0,2.0,3.0,3.0,2008.0,7.0,1.0,1.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,1,66.63323,2.0,,,5.0,232751.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,24.0,3.0,36.0,27.0,31.0,28.0,2.0,17.0,4.0,469.5625,2.0,1.0,2.0,3.0,4.0,4.0,1.0,3.0,,,,,3.0,69383.0,3.0,4.0,,,,,7.0,8.0,,1.0,3.0,5.0,,2.0,1.0,8.0,9.0,1.0,2.0,4.0,1.0,12.0,,,,,8.0,11.0,,,2.0,3.0,,,
4,235751,122,1,3,1,0,21,235751,230756,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,6980,9850,9850,3,235751,1,,235751,1400,11,,,230756,1410,10,1,21,21,6980,9850,9850,2,235751,3,1,1,1,36,1.0,2.0,1.0,5.0,1.0,0.0,23.0,4.0,2.0,230756.0,6983,1.0,3.0,,1.0,2.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,111.4169,,5.0,,1,235751,19032015,1,1,1,4.0,1,2,1.0,3.0,1996.0,6.0,3.0,2.0,2.0,1.0,3.0,2009.0,9.0,1.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,1,82.29981,3.0,4.0,1.0,5.0,235751.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,9.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,24.0,1.0,2.0,3.0,17.0,4.0,25.0,204.6077,3.0,1.0,5.0,,,,,,2.0,5.0,,,4.0,69259.0,16.0,,,,,,10.0,,,1.0,2.0,5.0,,1.0,2.0,,,1.0,4.0,1.0,1.0,1.0,8.0,12.0,5.0,6.0,1.0,8.0,1.0,21.0,2.0,2.0,,6.0,
4,236001,115,2,4,1,0,11,707008,236001,0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,,6960,11860,11860,3,236001,51,,707008,1805,1,,,236001,1830,25,1,11,11,6960,11860,11860,2,236001,2,1,1,1,54,1.0,2.0,1.0,2.0,1.0,0.0,55.0,2.0,2.0,116001.0,12149,2.0,,3.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,137.0992,1.0,5.0,,1,236001,18032015,2,1,1,4.0,1,2,1.0,3.0,2008.0,6.0,1.0,2.0,2.0,1.0,1.0,2004.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1,117.4786,8.0,,2.0,5.0,236001.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,21.0,32.0,2.0,4.0,3.0,9.0,17.0,18.0,4.0,267.9805,1.0,1.0,5.0,,,,,,2.0,5.0,,,3.0,69389.0,,,,,,,,,,1.0,2.0,3.0,,2.0,6.0,,,1.0,,4.0,1.0,13.0,,,4.0,5.0,1.0,8.0,2.0,21.0,2.0,1.0,2.0,,
4,117752,3,1,4,1,0,22,117001,129003,0,,,,,,,,,1280,2360,2360,3,117752,33,,117001,1955,54,,,129003,2005,10,1,22,22,1280,2360,2360,2,117752,2,1,2,2,30,1.0,1.0,1.0,6.0,1.0,0.0,31.0,4.0,2.0,139006.0,2610,1.0,3.0,,5.0,2.0,3.0,5.0,2.0,4.0,2.0,1.0,4.0,81.55063,,5.0,,1,117752,25022015,4,1,2,,1,2,1.0,6.0,2014.0,3.0,1.0,2.0,2.0,1.0,5.0,2013.0,5.0,2.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,2,77.6637,6.0,,2.0,5.0,117752.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,24.0,,4.0,38.0,,3.0,18.0,,164.5291,2.0,1.0,5.0,,,,,,2.0,13.0,,,5.0,69383.0,,,,,,,,,,5.0,2.0,2.0,3.0,1.0,3.0,4.0,9.0,4.0,,1.0,1.0,2.0,5.0,10.0,7.0,8.0,1.0,2.0,3.0,21.0,2.0,2.0,,2.0,
4,243002,72,3,2,1,5,21,145651,243002,0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,14430,22260,22260,3,243002,25,,145651,1735,1,,,243002,1830,55,1,21,21,14430,22260,22260,2,243002,2,1,1,3,19,1.0,1.0,1.0,0.0,4.0,0.0,86.0,3.0,2.0,145651.0,14427,1.0,1.0,,1.0,2.0,4.0,5.0,1.0,5.0,2.0,1.0,,90.14437,1.0,5.0,,1,243002,21012015,1,1,1,1.0,1,4,1.0,1.0,1971.0,11.0,1.0,1.0,2.0,1.0,3.0,2010.0,7.0,1.0,1.0,2.0,1.0,3.0,2013.0,10.0,1.0,1.0,2.0,1.0,1.0,2005.0,5.0,1.0,1.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,1,55.49504,4.0,9.0,,5.0,243002.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,7.0,22.0,38.0,21.0,4.0,2.0,17.0,21.0,181.1638,1.0,3.0,2.0,2.0,,4.0,1.0,,,,,,2.0,69290.0,,,,,,,2.0,7.0,8.0,1.0,2.0,3.0,,1.0,1.0,3.0,,1.0,2.0,3.0,1.0,13.0,,,2.0,4.0,5.0,13.0,,,2.0,1.0,2.0,,
4,142003,12,2,1,2,3,31,121251,112002,5,,,,,,,,,5970,8955,8955,3,142003,1,,142003,1400,13,,,112002,1435,35,2,31,22,9090,13515,13515,2,142003,2,1,2,2,61,2.0,2.0,1.0,3.0,2.0,0.0,32.0,3.0,2.0,888888.0,0,3.0,,1.0,5.0,2.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,50.1385,1.0,4.0,,1,142003,10122014,4,3,1,3.0,1,2,1.0,7.0,2007.0,3.0,1.0,2.0,2.0,1.0,7.0,2009.0,4.0,1.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,55.95817,1.0,,2.0,5.0,142003.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,9.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,7.0,14.0,22.0,34.0,37.0,25.0,27.0,32.0,77.73334,3.0,1.0,4.0,,,,,,2.0,4.0,14.0,,2.0,69383.0,,,,,,,7.0,8.0,,1.0,2.0,4.0,,2.0,2.0,,,1.0,2.0,4.0,2.0,13.0,,,4.0,5.0,1.0,2.0,2.0,31.0,2.0,2.0,,2.0,7.0
4,306002,18,2,2,1,0,21,306002,613008,0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,9640,12690,12690,3,306002,63,22.0,306002,735,11,,,613008,800,25,1,21,21,9640,12690,12690,2,306002,2,1,2,2,42,1.0,1.0,1.0,5.0,1.0,0.0,54.0,4.0,2.0,613008.0,9640,1.0,2.0,,2.0,1.0,4.0,5.0,1.0,3.0,5.0,1.0,1.0,55.68563,,5.0,5.0,1,306002,15102014,1,1,1,3.0,1,2,1.0,5.0,2003.0,13.0,1.0,1.0,2.0,1.0,4.0,2009.0,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,1,53.30323,,,,5.0,306002.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,9.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,13.0,18.0,3.0,3.0,38.0,27.0,33.0,21.0,17.0,127.4583,1.0,,5.0,,,,,,2.0,11.0,14.0,,3.0,38537.0,16.0,19.0,,,,,6.0,7.0,,5.0,3.0,2.0,,,,,,,,,,,,,,,1.0,12.0,5.0,,2.0,1.0,2.0,,
4,206002,41,3,3,1,3,21,121002,121003,1,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,510,710,710,3,206002,53,,121651,1315,29,,,121003,1330,15,1,21,21,510,710,710,2,206002,2,1,1,3,22,1.0,1.0,1.0,0.0,4.0,0.0,88.0,4.0,2.0,121002.0,2025,1.0,3.0,,4.0,1.0,5.0,5.0,1.0,2.0,3.0,1.0,,104.5314,,4.0,,1,206002,26112014,4,1,1,4.0,1,3,1.0,1.0,2002.0,9.0,1.0,1.0,2.0,1.0,7.0,2011.0,6.0,2.0,1.0,2.0,1.0,1.0,1997.0,6.0,1.0,1.0,2.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,1,75.73054,1.0,9.0,,5.0,206002.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,6.0,27.0,3.0,3.0,22.0,34.0,29.0,3.0,31.0,406.0349,1.0,1.0,4.0,,,,,,2.0,11.0,13.0,,3.0,69383.0,,,,,,,1.0,2.0,3.0,5.0,3.0,3.0,,1.0,3.0,8.0,,1.0,2.0,1.0,1.0,1.0,10.0,,4.0,5.0,2.0,8.0,,,2.0,1.0,2.0,,
4,127008,50,2,5,1,3,32,129003,242451,2,,,,,,,,,8320,12480,12480,3,127008,54,,129003,1925,51,,,201651,2005,40,1,32,32,8320,12480,12480,2,127008,1,1,1,4,19,1.0,1.0,2.0,0.0,4.0,0.0,86.0,3.0,2.0,129003.0,2809,4.0,,1.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,,86.6948,1.0,5.0,,1,127008,24022015,4,4,2,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,91.73404,6.0,,,5.0,127008.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,8.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,7.0,,4.0,3.0,21.0,4.0,3.0,7.0,222.7255,1.0,2.0,5.0,,,,,,2.0,1.0,,,4.0,69383.0,,,,,,,,,,3.0,3.0,1.0,3.0,1.0,9.0,11.0,,1.0,4.0,3.0,1.0,1.0,10.0,,1.0,4.0,1.0,2.0,,,2.0,3.0,,,
4,234005,123,4,2,2,2,32,119003,116251,6,,,,,,,,,2330,3495,3495,3,234005,25,,204851,1700,54,,,127007,1740,40,2,32,32,5270,7905,7905,2,234005,5,1,1,6,22,2.0,1.0,2.0,0.0,4.0,0.0,87.0,3.0,2.0,204851.0,5674,4.0,,3.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,,107.7589,1.0,5.0,,1,234005,21032015,1,1,1,4.0,1,4,1.0,3.0,1992.0,6.0,1.0,2.0,2.0,3.0,3.0,1992.0,10.0,1.0,2.0,2.0,1.0,1.0,1999.0,7.0,1.0,2.0,2.0,1.0,3.0,2000.0,7.0,1.0,2.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1,75.35816,9.0,,2.0,5.0,234005.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,27.0,22.0,1.0,3.0,2.0,34.0,4.0,25.0,21.0,645.8181,2.0,3.0,5.0,,,,,,2.0,14.0,,,2.0,69383.0,,,,,,,7.0,10.0,,4.0,3.0,5.0,,2.0,6.0,,,3.0,8.0,1.0,1.0,9.0,10.0,12.0,2.0,4.0,1.0,14.0,,,2.0,3.0,,,
4,131001,22,4,3,1,0,82,905104,905104,1,,,,,,,,,1039,1870,0,3,131001,13,,905104,1200,53,,,905104,1215,15,1,82,82,1039,1870,0,2,131001,1,1,1,3,18,2.0,1.0,1.0,0.0,3.0,0.0,89.0,2.0,2.0,513009.0,16868,1.0,2.0,,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,,76.32492,1.0,2.0,,1,131001,4112014,4,1,1,4.0,1,2,3.0,3.0,2011.0,8.0,1.0,2.0,2.0,1.0,2.0,2001.0,5.0,1.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,65.97215,3.0,5.0,2.0,5.0,131001.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,24.0,7.0,1.0,4.0,28.0,29.0,21.0,3.0,283.8148,2.0,2.0,5.0,,,,,,2.0,1.0,12.0,13.0,4.0,69383.0,,,,,,,,,,5.0,1.0,3.0,,1.0,1.0,3.0,9.0,1.0,3.0,1.0,1.0,1.0,2.0,10.0,,,1.0,2.0,,,2.0,3.0,,,
4,131001,110,1,1,1,4,33,131001,116251,0,,,,,,,,,3290,4935,4935,3,131001,1,,131001,610,13,,,938185,750,100,2,33,51,96640,144960,83307,2,131001,3,1,1,1,27,1.0,1.0,1.0,6.0,1.0,0.0,36.0,2.0,2.0,125001.0,3484,2.0,,2.0,2.0,1.0,4.0,5.0,3.0,2.0,1.0,1.0,1.0,94.27377,1.0,1.0,,1,131001,15012015,4,3,1,4.0,1,2,1.0,3.0,2012.0,4.0,1.0,2.0,1.0,1.0,3.0,2012.0,6.0,1.0,2.0,1.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,2,72.01975,3.0,6.0,2.0,5.0,131001.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,7.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,6.0,3.0,7.0,2.0,3.0,11.0,17.0,18.0,4.0,185.6221,2.0,1.0,5.0,,,,,,2.0,1.0,3.0,4.0,2.0,69383.0,,,,,,,3.0,7.0,8.0,1.0,2.0,5.0,,1.0,2.0,3.0,9.0,3.0,4.0,3.0,1.0,5.0,8.0,10.0,4.0,5.0,2.0,12.0,5.0,,2.0,2.0,,4.0,8.0
4,235001,70,2,1,1,0,21,235001,236004,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,2050,2480,2480,3,235001,1,,235001,820,11,,,236004,835,15,1,21,21,2050,2480,2480,2,235001,4,1,2,2,51,2.0,2.0,1.0,4.0,2.0,0.0,46.0,4.0,2.0,236004.0,2047,1.0,2.0,,1.0,3.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,92.5178,,5.0,,1,235001,23012015,1,1,1,4.0,1,3,1.0,1.0,2005.0,6.0,1.0,2.0,1.0,1.0,1.0,2004.0,4.0,1.0,2.0,1.0,1.0,1.0,2008.0,4.0,1.0,2.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,2,82.29981,1.0,9.0,2.0,5.0,235001.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,10.0,24.0,28.0,13.0,27.0,4.0,11.0,4.0,33.0,317.3919,2.0,1.0,2.0,2.0,,1.0,3.0,,,,,,4.0,69383.0,,,,,,,7.0,10.0,,3.0,2.0,3.0,,1.0,13.0,,,1.0,2.0,1.0,1.0,1.0,,,5.0,6.0,1.0,2.0,2.0,21.0,2.0,1.0,2.0,,
4,117752,3,1,5,1,0,22,129003,117752,0,,,,,,,,,1510,2120,2120,3,117752,54,,129003,2315,1,,,117752,2330,15,1,22,22,1510,2120,2120,2,117752,2,1,2,2,30,1.0,1.0,1.0,6.0,1.0,0.0,31.0,4.0,2.0,139006.0,2610,1.0,3.0,,5.0,2.0,3.0,5.0,2.0,4.0,2.0,1.0,4.0,81.55063,,5.0,,1,117752,25022015,4,1,2,,1,2,1.0,6.0,2014.0,3.0,1.0,2.0,2.0,1.0,5.0,2013.0,5.0,2.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,2,77.6637,6.0,,2.0,5.0,117752.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,24.0,,4.0,38.0,,3.0,18.0,,164.5291,2.0,1.0,5.0,,,,,,2.0,13.0,,,5.0,69383.0,,,,,,,,,,5.0,2.0,2.0,3.0,1.0,3.0,4.0,9.0,4.0,,1.0,1.0,2.0,5.0,10.0,7.0,8.0,1.0,2.0,3.0,21.0,2.0,2.0,,2.0,
4,130003,86,1,6,1,15,11,104001,130003,0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,,3490,4310,4310,3,130003,13,,104001,1545,1,,,130003,1630,45,1,11,11,3490,4310,4310,2,130003,4,1,2,2,57,1.0,1.0,1.0,6.0,2.0,0.0,32.0,4.0,2.0,901453.0,72386,1.0,3.0,,5.0,1.0,1.0,5.0,2.0,5.0,4.0,1.0,1.0,53.99399,,4.0,,1,130003,9012015,4,2,1,1.0,1,2,1.0,3.0,2010.0,5.0,1.0,1.0,2.0,1.0,1.0,2010.0,5.0,4.0,2.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,1,46.43204,8.0,9.0,2.0,5.0,130003.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,7.0,24.0,3.0,27.0,4.0,34.0,4.0,7.0,1.0,80.97731,2.0,2.0,5.0,,,,,,2.0,2.0,11.0,12.0,4.0,69387.0,5.0,9.0,18.0,,,,,,,5.0,1.0,3.0,5.0,1.0,2.0,10.0,,2.0,4.0,3.0,1.0,10.0,,,5.0,6.0,2.0,5.0,5.0,,1.0,3.0,,,
4,257003,73,1,2,3,0,21,125351,257003,0,7.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,17800,28810,28810,3,257003,13,,975000,1700,1,,,257003,2030,210,3,53,53,0,0,0,2,257003,4,1,2,1,59,1.0,1.0,1.0,4.0,1.0,0.0,32.0,4.0,2.0,120001.0,16195,1.0,2.0,,5.0,5.0,5.0,5.0,1.0,2.0,5.0,1.0,1.0,38.70498,,4.0,,1,257003,6022015,2,1,1,3.0,1,2,1.0,3.0,2006.0,6.0,1.0,1.0,2.0,1.0,3.0,2007.0,5.0,3.0,1.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,52.40191,9.0,,,5.0,257003.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,6.0,13.0,9.0,10.0,6.0,17.0,36.0,37.0,49.7017,3.0,2.0,3.0,1.0,6.0,4.0,1.0,,,,,,4.0,69383.0,7.0,,,12.0,,,10.0,,,5.0,1.0,3.0,,1.0,1.0,2.0,,1.0,3.0,1.0,1.0,1.0,,,1.0,2.0,2.0,,5.0,,2.0,2.0,,3.0,
4,205001,107,1,1,1,0,21,205001,114005,0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,5580,7230,7230,3,205001,1,,205001,750,11,,,114005,835,45,1,21,21,5580,7230,7230,2,205001,1,1,2,2,56,1.0,1.0,1.0,4.0,1.0,0.0,55.0,4.0,2.0,114005.0,5583,1.0,2.0,,4.0,2.0,2.0,5.0,1.0,4.0,4.0,1.0,1.0,178.724,,4.0,,1,205001,24022015,4,1,1,3.0,1,2,1.0,1.0,2000.0,9.0,1.0,1.0,2.0,1.0,1.0,2015.0,6.0,1.0,1.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,1,86.02521,9.0,10.0,,5.0,205001.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,18.0,7.0,24.0,2.0,4.0,27.0,33.0,25.0,15.0,269.2793,1.0,1.0,4.0,,,,,,2.0,2.0,,,3.0,69383.0,2.0,6.0,,,,,,,,2.0,3.0,3.0,,1.0,13.0,,,3.0,4.0,3.0,1.0,12.0,,,4.0,8.0,4.0,7.0,1.0,21.0,1.0,2.0,,1.0,10.0
4,117752,114,2,3,1,0,21,201451,117752,3,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,6580,9940,9940,3,117752,11,,201451,1800,1,,,117752,1830,30,1,21,21,6580,9940,9940,2,117752,3,1,1,1,30,1.0,1.0,1.0,6.0,1.0,0.0,36.0,4.0,2.0,201451.0,6581,1.0,2.0,,5.0,1.0,5.0,5.0,1.0,5.0,2.0,1.0,1.0,81.55063,,5.0,,1,117752,22012015,4,3,1,4.0,1,2,1.0,1.0,1996.0,4.0,1.0,2.0,4.0,3.0,3.0,2012.0,5.0,3.0,2.0,4.0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,77.6637,6.0,9.0,2.0,5.0,117752.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,24.0,4.0,10.0,22.0,25.0,17.0,2.0,164.5291,2.0,1.0,4.0,,,,,,1.0,2.0,,,5.0,69383.0,,,,,,,1.0,7.0,,5.0,2.0,5.0,,1.0,1.0,13.0,,1.0,8.0,3.0,1.0,1.0,12.0,,5.0,6.0,1.0,8.0,4.0,,1.0,2.0,,2.0,
4,113004,73,2,2,1,0,21,111551,113004,1,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1200,1390,1390,3,113004,32,,111551,1545,1,,,113004,1555,10,1,21,21,1200,1390,1390,2,113004,2,1,1,5,23,1.0,1.0,1.0,0.0,4.0,0.0,88.0,4.0,2.0,111001.0,1838,3.0,,1.0,2.0,1.0,2.0,4.0,1.0,4.0,3.0,1.0,,66.80603,,4.0,,1,113004,26112014,4,1,1,4.0,1,3,1.0,1.0,1998.0,3.0,1.0,1.0,4.0,1.0,1.0,1999.0,7.0,1.0,2.0,3.0,1.0,1.0,1989.0,4.0,1.0,2.0,3.0,,,,,,,,1,1.0,2.0,2.0,1987.0,2.0,3.0,,,,,,,,,,,,,,,,,,,0,,2,61.85308,5.0,6.0,2.0,5.0,113004.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,7.0,16.0,22.0,23.0,38.0,29.0,21.0,10.0,185.1578,2.0,2.0,5.0,,,,,,2.0,1.0,,,4.0,69382.0,,,,,,,,,,5.0,2.0,5.0,,1.0,13.0,,,3.0,,1.0,1.0,1.0,,,2.0,10.0,1.0,8.0,,,2.0,2.0,,1.0,9.0
4,214006,95,4,2,1,5,22,131003,214006,0,,,,,,,,,2850,6360,6360,3,214006,24,,131003,1735,1,,,214006,1820,45,1,22,22,2850,6360,6360,2,214006,2,1,1,5,17,1.0,1.0,2.0,0.0,5.0,0.0,85.0,1.0,2.0,131003.0,2846,,,,,1.0,5.0,5.0,5.0,1.0,1.0,1.0,,104.4756,1.0,4.0,,1,214006,21012015,4,3,1,3.0,1,3,1.0,1.0,2009.0,4.0,1.0,1.0,2.0,1.0,1.0,2002.0,9.0,1.0,1.0,2.0,1.0,3.0,2012.0,5.0,2.0,1.0,2.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,1,131.4104,2.0,,,5.0,214006.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,9.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,7.0,3.0,1.0,3.0,10.0,7.0,17.0,25.0,29.0,404.7817,2.0,3.0,5.0,,,,,,2.0,14.0,,,3.0,69382.0,,,,,,,5.0,6.0,,5.0,3.0,3.0,,1.0,3.0,,,3.0,,1.0,1.0,1.0,,,,,1.0,12.0,,,2.0,3.0,,,
